yyyymm,Year,Month,Excess_Return,USA_Vulnerability,Global_Vulnerability,dp,dfy,tms,b/m,infl,de,dfr,USA_Vuln_sq
201712,2017,12,0.010249,0.307305605698839,0.4364269011352139,0.01830185306656896,0.007099999999999995,0.012199999999999999,0.2353933430957158,-0.0005878322772623346,0.4453223456098263,0.0154,0.09443673529393032
201801,2018,1,0.056960000000000004,0.30970265586233,0.4345983120132551,0.017454794321594896,0.007100000000000002,0.014300000000000002,0.22251914863023572,0.0054477454527752656,0.44113087189674427,0.007199999999999998,0.0959157350481808
201802,2018,2,-0.038761,0.30970265586233,0.4345983120132551,0.01829371263893393,0.006900000000000003,0.014399999999999996,0.23247806561935658,0.004534689974865724,0.4370761782860494,-0.008899999999999998,0.0959157350481808
201803,2018,3,-0.026659,0.30970265586233,0.4345983120132551,0.01893430179773076,0.0076999999999999985,0.0115,0.2595371634614786,0.002261125904149175,0.43315167696269263,-0.0135,0.0959157350481808
201804,2018,4,0.0023699999999999997,0.30970265586233,0.4345983120132551,0.019007237945673702,0.008199999999999999,0.012399999999999998,0.2588922719099124,0.003975091563348965,0.42731590821293797,-0.0023,0.0959157350481808
201805,2018,5,0.022400000000000003,0.30970265586233,0.4345983120132551,0.018726856578274727,0.008300000000000002,0.010299999999999997,0.2562128847502277,0.004158916925434797,0.4217081295408652,-0.0023999999999999994,0.0959157350481808
201806,2018,6,0.0054399999999999995,0.30970265586233,0.4345983120132551,0.018757671012031952,0.008700000000000006,0.010100000000000001,0.2577375109233456,0.001593875701543901,0.41631523635677087,-0.0131,0.0959157350481808
201807,2018,7,0.035544000000000006,0.30970265586233,0.4345983120132551,0.018265114248745197,0.0092,0.010600000000000002,0.24613834482449276,6.746326228523891e-05,0.41113514272757645,0.0232,0.0959157350481808
201808,2018,8,0.031338000000000005,0.30970265586233,0.4345983120132551,0.01788353244720696,0.008899999999999991,0.009000000000000001,0.24092802491987234,0.0005555423283571947,0.40616887021515374,-0.0094,0.0959157350481808
201809,2018,9,0.003638,0.30970265586233,0.4345983120132551,0.017961343428864046,0.008999999999999994,0.0121,0.23643433008381864,0.0011620251758901468,0.40140344754077195,0.0398,0.0959157350481808
201810,2018,10,-0.070309,0.30970265586233,0.4345983120132551,0.019474109997553772,0.009300000000000003,0.012700000000000003,0.2490728052824203,0.001766763455725906,0.40294572102220255,-0.0119,0.0959157350481808
201811,2018,11,0.017952,0.30970265586233,0.4345983120132551,0.019302597508375086,0.010000000000000002,0.008399999999999998,0.24495027499700453,-0.0033493485181009808,0.4044723832630893,-0.043399999999999994,0.0959157350481808
201812,2018,12,-0.092546,0.30970265586233,0.4345983120132551,0.021440524197545472,0.011100000000000006,0.004699999999999999,0.2681669071557726,-0.0031939628151310684,0.4059836701005882,-0.011099999999999992,0.0959157350481808
201901,2019,1,0.07930899999999999,0.310248851274995,0.43314594238560555,0.020023083926119064,0.0119,0.0033999999999999968,0.25022941580900443,0.0019065966652469513,0.40692754871518994,0.0197,0.09625434971745397
201902,2019,2,0.029908,0.310248851274995,0.43314594238560555,0.019587309893380044,0.0116,0.0029,0.2413818799197407,0.004227053140096748,0.40786201607157585,0.0017000000000000001,0.09625434971745397
201903,2019,3,0.017631,0.310248851274995,0.43314594238560555,0.019382202706345074,0.010700000000000001,0.0016999999999999967,0.24371670582689178,0.005641358356806014,0.4087872122286525,0.003799999999999998,0.09625434971745397
201904,2019,4,0.038529,0.310248851274995,0.43314594238560555,0.01877808034300741,0.010099999999999998,0.0015000000000000013,0.23762921631855416,0.0052950016128905375,0.41071922198885125,0.0037,0.09625434971745397
201905,2019,5,-0.065287,0.310248851274995,0.43314594238560555,0.020238349860683385,0.009600000000000004,0.0005000000000000004,0.25465413872437553,0.0021287585893843275,0.41264283440339034,-0.015400000000000004,0.09625434971745397
201906,2019,6,0.067761,0.310248851274995,0.43314594238560555,0.01906249134910843,0.0104,-0.0010000000000000009,0.23756622856436166,0.00019914718148150712,0.41455810410126503,0.0233,0.09625434971745397
201907,2019,7,0.012702999999999999,0.310248851274995,0.43314594238560555,0.01894322905430598,0.009900000000000006,-0.00040000000000000105,0.23522889363166583,0.0016709416224534035,0.41982464896278,0.006,0.09625434971745397
201908,2019,8,-0.017685,0.310248851274995,0.43314594238560555,0.019422361351504304,0.008899999999999998,-0.0032000000000000015,0.2393358919139263,-5.066823608290694e-05,0.4251534358833958,-0.005899999999999989,0.09625434971745397
201909,2019,9,0.016991,0.310248851274995,0.43314594238560555,0.019222205192999647,0.008800000000000006,-0.001899999999999999,0.23476956170871438,0.0007834485769300237,0.43054557482308287,0.0001999999999999988,0.09625434971745397
201910,2019,10,0.020121,0.310248851274995,0.43314594238560555,0.018949379654467968,0.0091,0.0005999999999999998,0.233646326693956,0.002286190552229783,0.4260854155099498,0.0058,0.09625434971745397
201911,2019,11,0.035006,0.310248851274995,0.43314594238560555,0.01843381716444131,0.008799999999999995,0.002700000000000001,0.22527396536777514,-0.0005362430346691482,0.4217675602308459,0.0073,0.09625434971745397
201912,2019,12,0.028387000000000003,0.310248851274995,0.43314594238560555,0.018026799111349197,0.008700000000000003,0.0032000000000000015,0.22142950074082315,-0.0009097695250538385,0.41758530548320016,0.016399999999999998,0.09625434971745397
202001,2020,1,-0.001192,0.311741033207543,0.43217085948632356,0.018194673385775934,0.008299999999999998,0.002400000000000001,0.2236426191938769,0.003879769937814803,0.4454217337462089,-0.011300000000000004,0.09718247178530642
202002,2020,2,-0.08307200000000001,0.311741033207543,0.43217085948632356,0.020016770329506283,0.008300000000000002,-0.00020000000000000052,0.24869782455898695,0.002740618131495287,0.47672004334104257,-0.0308,0.09718247178530642
202003,2020,3,-0.123197,0.311741033207543,0.43217085948632356,0.02305224565071447,0.0127,0.0058,0.30215179580129536,-0.002176451031784654,0.5121688608818028,-0.09759999999999999,0.09718247178530642
202004,2020,4,0.12889,0.311741033207543,0.43217085948632356,0.020469117858660273,0.016999999999999994,0.0052,0.2720112323644567,-0.006686941866997254,0.5388671510901016,0.026500000000000003,0.09718247178530642
202005,2020,5,0.047717999999999997,0.311741033207543,0.43217085948632356,0.019593649222259153,0.014499999999999999,0.0054,0.2608943230360661,1.9501616683959e-05,0.56846604654356,0.018099999999999998,0.09718247178530642
202006,2020,6,0.020248000000000002,0.311741033207543,0.43217085948632356,0.019250912528354952,0.012000000000000004,0.0057,0.2565505786258643,0.005472046927775365,0.6014653996022732,0.0123,0.09718247178530642
202007,2020,7,0.05681,0.311741033207543,0.43217085948632356,0.018160758386442308,0.011699999999999995,0.0049,0.25057624926593897,0.005058243501669724,0.6007080353214826,0.032299999999999995,0.09718247178530642
202008,2020,8,0.07196799999999999,0.311741033207543,0.43217085948632356,0.01689239762866282,0.0102,0.0055000000000000005,0.232933438386496,0.0031532105240814623,0.5999454967725987,-0.013899999999999996,0.09718247178530642
202009,2020,9,-0.038251,0.311741033207543,0.43217085948632356,0.01749962435745178,0.010499999999999999,0.0057,0.23836947702984337,0.0013927469432666317,0.5991777307484253,-0.0039000000000000007,0.09718247178530642
202010,2020,10,-0.026508999999999998,0.311741033207543,0.43217085948632356,0.017939191872299236,0.0109,0.006900000000000001,0.24988337685271833,0.0004149377593360981,0.6056417371519112,0.004799999999999999,0.09718247178530642
202011,2020,11,0.109304,0.311741033207543,0.43217085948632356,0.016144565567265814,0.010000000000000002,0.0078,0.22343499229384345,-0.0006106272178441063,0.6122903134115144,0.0416,0.09718247178530642
202012,2020,12,0.041471999999999995,0.311741033207543,0.43217085948632356,0.015515910549060633,0.009000000000000005,0.008400000000000001,0.2163695171741409,0.0009414784670425114,0.6191314791884647,0.0115,0.09718247178530642
